,ydID,Province ,1990sNdeposition,2000sNdeposition,Nitrogendeposition,latitudeN,longitudeE,altitude,MAT¡æ,MAPmm,Amfunalrichness,EcMfunalrichness,Speciesrichness,Amrelativerichness,EcMrelativerichness,aboveCMg_ha,belowgroundCMg_ha,Total_tree_C_Mg_ha,AMaboveC,AMbelowC,AMtotalC,ECMaboveC,ECMbelowC,ECMtotalC
2181,HDLSYF080814063,Jilin,12.84,17.83,15.335,42.983833,125.525139,381,4.4,750,9,4,14,64.28571429,28.57142857,53.68658918,31.63917356,85.32576274,0.378876187,0.178351224,0.557227411,53.29297173,31.45432048,84.74729222
3064,LDSDYF120825036,Liaoning,14.75,18.76,16.755,40.6551,123.593183,381,7,882,4,4,9,44.44444444,44.44444444,38.03619219,8.225335072,46.26152726,0.855034363,0.304047149,1.159081512,37.07588393,7.883723844,44.95960778
746,XXALYF080806038,Heilongjiang,11.25,14.34,12.795,47.564255,128.490893,381,0.1,655,1,3,4,25,75,8.969552145,2.101548824,11.07110097,3.132450153,0.946132646,4.078582799,5.837101989,1.155416178,6.992518172
787,XXALYF080808045,Heilongjiang,11.25,14.34,12.795,47.414143,129.745308,381,0.1,652,5,8,13,38.46153846,61.53846154,41.52686651,9.301394094,50.8282606,2.320115578,0.727196089,3.047311667,39.20675093,8.574198006,47.78094893
225,XXALYF090814064,Heilongjiang,11.25,14.34,12.795,50.862897,126.018148,382,-2.2,507,1,3,7,14.28571429,42.85714286,4.314558912,0.9456035,5.260162411,0,0,0,4.314558912,0.945603499,5.260162411
399,XXALYF090816054,Heilongjiang,11.25,14.34,12.795,49.482478,126.287895,382,-1.2,539,1,7,8,12.5,87.5,20.68683801,3.785953843,24.47279185,0,0,0,20.68683801,3.785953843,24.47279186
2006,HDLSYF080806041,Jilin,12.84,17.83,15.335,43.449111,126.26475,382.1,3.5,734,16,5,21,76.19047619,23.80952381,68.34932362,13.50902075,81.85834437,4.763632975,1.730386886,6.494019861,63.58569067,11.77863386,75.3643245
3089,LGSSYF090703083,Liaoning,14.75,18.76,16.755,40.559583,123.845722,383,6.9,948,3,1,4,75,25,8.206204966,3.025937358,11.23214232,6.9416195,2.203693116,9.145312617,1.264585467,0.822244242,2.086829709
2762,LXSDYF080809019,Liaoning,14.75,18.76,16.755,41.46764,121.523292,383,8.6,581,1,1,3,33.33333333,33.33333333,68.82791145,37.28151925,106.1094307,6.178264894,1.705029412,7.883294306,59.78390183,34.81455037,94.59845217
1849,LYLSYF100815093,Jilin,12.84,17.83,15.335,43.956611,129.189528,383,2.6,595,5,4,10,50,40,55.96202946,9.827205859,65.78923532,0.455250599,0.16618281,0.621433409,55.50613502,9.660617078,65.16675211
772,XXALYF080807043,Heilongjiang,11.25,14.34,12.795,47.46679,128.715812,383,-0.7,685,3,3,7,42.85714286,42.85714286,14.4821421,2.781869008,17.2640111,1.365924592,0.453130338,1.819054931,9.629219211,1.567171867,11.19639108
1856,ZGCLYF090810187,Heilongjiang,11.25,14.34,12.795,43.934111,127.314833,383.5,2.8,691,11,7,20,55,35,55.68503832,33.6712068,89.35624512,0.043819317,0.018825813,0.062645131,55.45694707,33.58118688,89.03813394
1565,LYLSYF110729011,Jilin,12.84,17.83,15.335,44.90525,130.741889,383.8,2.7,571,2,6,8,25,75,46.23784242,11.46720444,57.70504685,0.397857551,0.153357074,0.551214624,45.83998487,11.31384736,57.15383222
1966,CBSSYF100824157,Jilin,12.84,17.83,15.335,43.546111,127.282806,384,3.8,681,0,1,1,0,100,41.35768845,27.68801317,69.04570162,0,0,0,41.35768845,27.68801317,69.04570161
323,DXALYF100718018,Heilongjiang,11.25,14.34,12.795,50.034442,124.38265,384,-1.8,505,0,4,5,0,80,12.65090652,5.695399508,18.34630603,0,0,0,7.877793917,4.527152296,12.40494621
517,XXALYF080816071,Heilongjiang,11.25,14.34,12.795,48.5585,129.534307,384,-1,656,0,5,6,0,83.33333333,27.9491378,6.004226187,33.95336398,0,0,0,27.11712366,5.81263975,32.92976341
1400,ZGCLYF090820120,Heilongjiang,11.25,14.34,12.795,45.561694,127.753472,384,1.7,665,12,5,18,66.66666667,27.77777778,22.54538911,8.744135434,31.28952454,9.133777078,2.979167761,12.11294484,12.72887904,5.616595739,18.34547478
1140,WDSSYF090813107,Heilongjiang,11.25,14.34,12.795,46.342783,131.750836,385,2.8,559,2,1,3,66.66666667,33.33333333,196.5752225,81.72729202,278.3025146,114.0166834,34.08926716,148.1059506,82.55853906,47.63802487,130.1965639
2022,HDLSYF080807043,Jilin,12.84,17.83,15.335,43.360639,126.866139,385.3,3.7,713,13,6,21,61.9047619,28.57142857,42.07634546,21.6302969,63.70664236,5.512142126,1.883761653,7.395903778,36.48449972,19.71893464,56.20343439
2159,HDLSYF080813062,Jilin,12.84,17.83,15.335,43.044806,125.754611,385.3,4.2,740,13,5,19,68.42105263,26.31578947,28.46414255,10.98706225,39.45120479,17.22598318,5.431521463,22.65750464,10.78205633,5.412035468,16.19409179
2153,HDLSYF080811053,Jilin,12.84,17.83,15.335,43.056472,126.120583,385.6,4.1,750,14,4,18,77.77777778,22.22222222,44.83892512,21.46219388,66.301119,9.4158064,3.033484253,12.44929065,35.42311872,18.42870962,53.85182834
2292,CBSSYF110808197,Jilin,12.84,17.83,15.335,42.676389,129.452778,386,4.6,573,0,2,2,0,100,106.7302911,10.38793605,117.1182272,0,0,0,106.7302911,10.38793605,117.1182272
3154,LDSDYF120827040,Liaoning,14.75,18.76,16.755,40.182317,122.992078,386,6.5,808,8,3,12,66.66666667,25,18.9972093,9.194846269,28.19205557,9.710224089,3.175672092,12.88589618,9.244374283,6.003973183,15.24834747
346,XXALYF090818103,Heilongjiang,11.25,14.34,12.795,49.743129,127.124013,386,-1.1,559,0,5,8,0,62.5,39.09855764,16.35815612,55.45671376,0,0,0,38.20295082,16.14939898,54.3523498
2302,HDLSYF080912114,Jilin,12.84,17.83,15.335,42.655389,125.620917,386.1,4.8,780,4,5,13,30.76923077,38.46153846,45.66632508,7.361159086,53.02748417,0.073656451,0.030236651,0.103893102,45.3750619,7.243362617,52.61842452
2157,HDLSYF080812060,Jilin,12.84,17.83,15.335,43.047639,125.759461,386.6,4.2,740,10,6,17,58.82352941,35.29411765,48.17965285,14.39278141,62.57243425,1.905221427,0.777406793,2.682628219,44.84052764,13.17108509,58.01161272
1499,LYLSYF110820071,Jilin,12.84,17.83,15.335,45.198111,130.290056,386.9,3.3,557,0,2,3,0,66.66666667,58.74511507,9.414255982,68.15937105,0,0,0,58.74511506,9.414255983,68.15937106
2277,HDLSYF080909110,Jilin,12.84,17.83,15.335,42.727611,125.530222,388,4.6,767,4,2,8,50,25,28.09379509,5.813118894,33.90691399,0.017171954,0.008307702,0.025479656,28.06601928,5.800057939,33.86607722
2680,LGSSYF100824145,Liaoning,14.75,18.76,16.755,41.727667,124.369567,388,6,866,5,5,10,50,50,49.92947483,20.72014531,70.64962014,1.337424286,0.427099215,1.764523501,48.59205054,20.29304609,68.88509661
835,XXALYF080729013,Heilongjiang,11.25,14.34,12.795,47.184323,128.887697,388,-0.3,678,1,6,7,14.28571429,85.71428571,55.7022496,14.62201338,70.32426298,0.224324612,0.072541793,0.296866405,55.47792499,14.54947159,70.02739656
1632,ZGCLYF090801045,Heilongjiang,11.25,14.34,12.795,44.668444,129.368611,388.9,2.2,305,5,6,11,45.45454545,54.54545455,25.55668623,4.731027894,30.28771412,0.036727333,0.017011927,0.053739261,25.51995889,4.714015966,30.23397486
1958,CBSSYF100825161,Jilin,12.84,17.83,15.335,43.592083,127.601111,389,2.6,690,2,1,3,66.66666667,33.33333333,13.9890563,2.532126651,16.52118295,0.232891922,0.081134772,0.314026694,13.75616438,2.450991879,16.20715626
82,DXALYF100802119,Heilongjiang,11.25,14.34,12.795,52.725475,125.337362,389,-3.4,498,0,4,7,0,57.14285714,18.71038834,4.339417128,23.04980547,0,0,0,18.63720459,4.323931844,22.96113644
215,XXALYF090813062,Heilongjiang,11.25,14.34,12.795,50.90038,126.076882,389,-2.2,507,0,3,4,0,75,4.979167093,0.832217357,5.81138445,0,0,0,4.979167093,0.832217357,5.81138445
1964,CBSSYF100824160,Jilin,12.84,17.83,15.335,43.554056,127.277444,390,3.8,681,2,3,6,33.33333333,50,6.609812328,1.349271535,7.959083863,0.086260156,0.03123979,0.117499947,4.405290587,0.889874609,5.295165196
2073,LYLSYF100730023,Jilin,12.84,17.83,15.335,43.2745,129.79025,390,4.1,561,4,5,9,44.44444444,55.55555556,193.5290213,27.51688174,221.045903,0.003395884,0.001591314,0.004987198,193.5256254,27.51529043,221.0409158
1747,LYLSYF100819112,Jilin,12.84,17.83,15.335,44.204056,130.742694,390.4,3,572,5,3,9,55.55555556,33.33333333,61.3717092,31.04831172,92.42002093,0,0,0,41.10229612,26.54505074,67.64734689
213,XXALYF090813063,Heilongjiang,11.25,14.34,12.795,50.900962,126.07673,391,-2.2,507,0,4,6,0,66.66666667,5.983666432,1.057643113,7.041309544,0,0,0,5.591649706,0.970334944,6.56198465
1752,ZGCLYF090825135,Heilongjiang,11.25,14.34,12.795,44.155722,128.888278,391.2,3.4,589,0,1,2,0,50,39.13869122,6.568918562,45.70760978,0,0,0,39.07222518,6.54584975,45.61807493
495,XXALYF090809038,Heilongjiang,11.25,14.34,12.795,48.661766,126.259444,392,0.4,518,1,5,7,14.28571429,71.42857143,31.428179,20.78986755,52.21804655,0,0,0,31.16949338,20.72859327,51.89808665
437,XXALYF090816071,Heilongjiang,11.25,14.34,12.795,49.178707,125.521388,392,-0.3,503,0,3,3,0,100,60.28524014,9.086381496,69.37162164,0,0,0,60.28524017,9.086381494,69.37162161
1892,ZGCLYF090805178,Heilongjiang,11.25,14.34,12.795,43.796194,127.157056,392.6,1.9,729,17,4,22,77.27272727,18.18181818,44.27312847,13.54750331,57.82063178,38.06240396,11.11220391,49.17460787,3.618733782,1.917504571,5.536238352
2213,HDLSYF080809049,Jilin,12.84,17.83,15.335,42.948111,126.384722,393,4.2,764,17,3,21,80.95238095,14.28571429,36.32967901,11.39858923,47.72826824,21.22927025,6.539441772,27.76871203,14.78291139,4.845632917,19.62854431
3126,LGSSYF090904096,Liaoning,14.75,18.76,16.755,40.410556,124.075,393,7.8,972,2,1,5,40,20,24.78987308,8.428983477,33.21885656,5.282111485,1.606428303,6.888539789,3.129206351,1.828987547,4.958193898
3144,LXSDYF100816142,Liaoning,14.75,18.76,16.755,40.2955,119.906945,393,8.7,660,4,3,7,57.14285714,42.85714286,12.01539959,3.714438234,15.72983782,3.355654491,1.181509213,4.537163704,8.659745094,2.532929022,11.19267412
684,XXALYF090803019,Heilongjiang,11.25,14.34,12.795,47.775867,127.66065,393,0.5,601,3,5,10,30,50,59.08077646,15.22708682,74.30786328,0.738776956,0.257326632,0.996103588,54.90098818,14.17093223,69.07192044
1740,ZGCLYF090813191,Heilongjiang,11.25,14.34,12.795,44.213556,127.355361,393,2.9,671,16,4,20,80,20,99.3589284,50.62344509,149.9823735,7.693489711,2.440102505,10.13359222,91.66543867,48.18334259,139.8487813
581,XXALYF080814061,Heilongjiang,11.25,14.34,12.795,48.283943,129.016425,394,-0.4,659,0,7,7,0,100,22.86002597,5.167179457,28.02720542,0,0,0,22.86002597,5.167179457,28.02720542
324,XXALYF090814065,Heilongjiang,11.25,14.34,12.795,49.988767,125.64008,394,-1.3,509,0,4,4,0,100,26.21681048,4.924957253,31.14176774,0,0,0,26.21681048,4.924957253,31.14176774
2134,HDLSYF080729026,Jilin,12.84,17.83,15.335,43.10225,126.266194,394.5,3.8,759,13,4,18,72.22222222,22.22222222,32.91720395,8.461873041,41.37907699,8.680896533,2.986079136,11.66697567,23.78096233,5.370160007,29.15112233
2280,HDLSYF080907108,Jilin,12.84,17.83,15.335,42.722306,125.530611,395,4.6,767,4,6,11,36.36363636,54.54545455,20.38073467,10.46719694,30.84793161,0.606505201,0.220613853,0.827119053,19.63679656,10.21266218,29.84945874
1139,WDSSYF090813106,Heilongjiang,11.25,14.34,12.795,46.3428,131.733911,395,2.8,559,4,5,10,40,50,207.8939664,81.6394563,289.5334227,105.1022341,30.77200785,135.8742419,99.55413922,50.13733518,149.6914744
1543,LYLSYF110801019,Jilin,12.84,17.83,15.335,45.026167,130.732139,395.2,3.2,559,2,6,9,22.22222222,66.66666667,20.65571209,12.57836341,33.2340755,0.046842998,0.021088161,0.067931159,20.60795942,12.55698546,33.16494488
1415,LYLSYF110806035,Jilin,12.84,17.83,15.335,45.501361,131.045111,395.7,2.8,570,4,5,9,44.44444444,55.55555556,62.1896588,29.93084703,92.12050583,0.567068096,0.208337406,0.775405502,61.62259072,29.72250962,91.34510033
2278,HDLSYF080909109,Jilin,12.84,17.83,15.335,42.727306,125.52925,396,4.6,767,5,4,10,50,40,20.76931997,3.86868199,24.63800196,0.144853465,0.055926056,0.200779521,20.62306589,3.812039239,24.43510513
2707,LXSDYF080816025,Liaoning,14.75,18.76,16.755,41.660433,121.7168,396,8.6,573,3,5,8,37.5,62.5,25.42591232,6.586501742,32.01241406,8.67233945,1.098034568,9.770374017,16.75357287,5.488467174,22.24204004
475,XXALYF080816074,Heilongjiang,11.25,14.34,12.795,48.740858,128.760358,396,-0.9,649,1,3,6,16.66666667,50,13.25241293,3.100359966,16.35277289,0.008953604,0.004075951,0.013029555,12.71139794,2.964795834,15.67619378
2138,HDLSYF080729024,Jilin,12.84,17.83,15.335,43.096667,126.279528,396.3,3.8,759,14,3,17,82.35294118,17.64705882,40.04644318,20.12508964,60.17153281,8.040739617,2.555032794,10.59577241,32.00570356,17.57005684,49.5757604
1568,ZGCLYF090726027,Heilongjiang,11.25,14.34,12.795,44.902833,128.616278,396.3,2.7,571,16,7,26,61.53846154,26.92307692,28.07795955,9.8177198,37.89567935,5.123538306,1.775751166,6.899289472,16.60476909,6.53806465,23.14283374
2165,HDLSYF080811056,Jilin,12.84,17.83,15.335,43.006167,125.877472,396.5,4,750,12,4,19,63.15789474,21.05263158,25.74166063,5.207232637,30.94889326,0.678866847,0.325485298,1.004352146,24.98675851,4.845709554,29.83246806
1505,LYLSYF110802022,Jilin,12.84,17.83,15.335,45.154389,130.627278,396.6,3.3,555,0,2,2,0,100,38.18342024,24.14577729,62.32919753,0,0,0,38.18342024,24.14577729,62.32919756
2128,HDLSYF080728023,Jilin,12.84,17.83,15.335,43.137611,126.213944,396.9,3.8,759,13,7,20,65,35,51.0340807,17.1015369,68.1356176,7.888847494,2.560553672,10.44940117,43.1452332,14.54098323,57.68621644
476,XXALYF080816075,Heilongjiang,11.25,14.34,12.795,48.740052,128.759682,397,-0.9,649,0,4,5,0,80,1.678980364,0.354584719,2.033565083,0,0,0,1.657363181,0.34493067,2.002293851
307,XXALYF090819085,Heilongjiang,11.25,14.34,12.795,50.229885,126.951245,397,-1.2,544,1,3,5,20,60,57.83142061,10.42317887,68.25459948,0,0,0,57.17344283,10.21816765,67.39161044
302,XXALYF090819086,Heilongjiang,11.25,14.34,12.795,50.229885,126.951245,397,-1.2,544,0,5,6,0,83.33333333,14.98267005,7.136746089,22.11941614,0,0,0,14.24054805,6.966183022,21.20673107
303,XXALYF090819087,Heilongjiang,11.25,14.34,12.795,50.229885,126.951245,397,-1.2,544,0,4,5,0,80,26.45984595,9.487050404,35.94689635,0,0,0,12.73652153,6.354244894,19.09076642
1841,ZGCLYF090826146,Heilongjiang,11.25,14.34,12.795,43.975917,128.629528,397,2.5,627,13,7,21,61.9047619,33.33333333,27.99188524,6.875855258,34.8677405,1.063331596,0.394944089,1.458275685,26.29687189,6.343999083,32.64087098
83,DXALYF100802120,Heilongjiang,11.25,14.34,12.795,52.717183,125.25325,398,-3.3,492,0,6,9,0,66.66666667,29.59660961,6.393922739,35.99053235,0,0,0,14.58365453,2.955566248,17.53922078
2898,LXSDYF100812135,Liaoning,14.75,18.76,16.755,41.077033,119.906968,398,7.4,582,4,1,5,80,20,17.83102876,5.229806346,23.06083511,17.06774168,5.084543983,22.15228566,0.763287081,0.145262363,0.908549443
1343,LYLSYF110814053,Jilin,12.84,17.83,15.335,45.874306,130.187167,400.5,3,566,0,5,6,0,83.33333333,25.84601791,15.32111505,41.16713296,0,0,0,24.89139127,15.08631072,39.97770199
1406,LYLSYF110819067,Jilin,12.84,17.83,15.335,45.517694,129.962694,400.7,2.4,587,4,1,5,80,20,32.91845312,9.362153277,42.2806064,17.45257982,5.400585332,22.85316516,15.4658733,3.961567946,19.42744125
3139,LXSDYF100816143,Liaoning,14.75,18.76,16.755,40.302087,119.89458,401,8.7,660,3,3,6,50,50,25.8351368,7.29185329,33.12699009,2.930186458,1.028384867,3.958571326,22.54480427,6.137970233,28.6827745
1744,ZGCLYF090827219,Heilongjiang,11.25,14.34,12.795,44.210111,127.798639,402.1,2,685,14,2,17,82.35294118,11.76470588,33.9076102,6.234643633,40.14225383,7.490527172,2.24576666,9.736293828,26.41708303,3.988876973,30.40596
1653,ZGCLYF090823125,Heilongjiang,11.25,14.34,12.795,44.5135,128.860667,402.2,2.3,621,10,6,16,62.5,37.5,62.39331067,15.47730345,77.87061412,0.000185163,0.000122391,0.000307554,62.3931255,15.47718106,77.87030656
1831,ZGCLYF090829222,Heilongjiang,11.25,14.34,12.795,43.993444,127.692056,402.3,2.5,627,14,2,17,82.35294118,11.76470588,37.17269374,7.222322002,44.39501574,3.542391133,1.116203507,4.658594639,33.62953413,6.105652222,39.73518636
2329,HDLSYF080916122,Jilin,12.84,17.83,15.335,42.5527,125.468567,402.5,4.8,780,4,3,8,50,37.5,27.27053973,5.077021663,32.34756139,0.164579829,0.071873236,0.236453065,27.10507736,5.004754012,32.10983138
1950,ZGCLYF090806180,Heilongjiang,11.25,14.34,12.795,43.611197,127.146833,402.8,2.8,717,17,7,25,68,28,22.73903186,6.280723892,29.01975575,15.89054323,4.720049229,20.61059246,6.557267889,1.4906111,8.047878989
1918,ZGCLYF090731169,Heilongjiang,11.25,14.34,12.795,43.708,128.552111,403.7,3.3,605,4,3,8,50,37.5,64.33489575,37.32431085,101.6592066,0.981037282,0.34178545,1.322822732,63.34548606,36.97926186,100.3247479
454,XXALYF090808030,Heilongjiang,11.25,14.34,12.795,49.052335,127.058918,404,-1,568,1,5,8,12.5,62.5,31.85764731,5.393169306,37.25081662,0,0,0,31.85508511,5.392419783,37.24750489
1384,LYLSYF110817061,Jilin,12.84,17.83,15.335,45.646222,130.567111,404.1,2.6,573,5,4,10,50,40,63.76930156,23.4393564,87.20865796,0.025340724,0.01067443,0.036015154,63.74396083,23.42868197,87.17264278
1897,ZGCLYF090729165,Heilongjiang,11.25,14.34,12.795,43.7748,128.332978,404.4,3.2,626,4,4,8,50,50,35.00311213,8.978355904,43.98146803,0.387687962,0.136808758,0.52449672,34.61542417,8.841547144,43.45697131
3141,LXSDYF100814137,Liaoning,14.75,18.76,16.755,40.297758,119.905555,405,8.7,660,6,3,10,60,30,25.19114235,15.85229172,41.04343408,3.836942527,1.275665747,5.112608274,21.3137861,14.56178282,35.87556892
841,XXALYF080729011,Heilongjiang,11.25,14.34,12.795,47.18094,128.895343,405,-0.3,678,5,4,9,55.55555556,44.44444444,101.9951939,30.65445012,132.649644,10.13283659,3.079243346,13.21207993,91.86235728,27.57520678,119.4375641
1668,ZGCLYF090822123,Heilongjiang,11.25,14.34,12.795,44.421333,128.970472,405.6,2.9,607,0,4,4,0,100,70.76521939,11.48801712,82.25323651,0,0,0,70.76521939,11.48801712,82.2532365
2731,LGSSYF100817140,Liaoning,14.75,18.76,16.755,41.543233,124.382883,406,5,919,6,3,10,60,30,51.46594604,21.35349242,72.81943846,8.602802867,2.562705562,11.16550843,38.41281978,17.89388557,56.30670533
2705,LXSDYF080819028,Liaoning,14.75,18.76,16.755,41.673,121.742233,406,7.6,576,1,3,5,20,60,11.88143954,4.316598754,16.1980383,1.065064814,0.316201446,1.381266261,10.42586732,3.913406216,14.33927353
2015,HDLSYF080806042,Jilin,12.84,17.83,15.335,43.405889,126.519639,406.2,2.5,758,7,5,14,50,35.71428571,18.47059189,10.53676753,29.00735942,0.905785606,0.439840593,1.345626198,17.44196515,10.05046959,27.49243474
2913,LGSSYF090807093,Liaoning,14.75,18.76,16.755,41.035,124.268056,407,4.8,997,6,4,10,60,40,33.47205978,14.61206372,48.08412349,16.38077019,5.024485731,21.40525592,16.71132772,9.468141628,26.17946934
2736,LGSSYF100826149,Liaoning,14.75,18.76,16.755,41.532467,124.5631,407,5.2,927,10,4,14,71.42857143,28.57142857,20.90437761,6.375716278,27.28009389,9.269462211,2.808649817,12.07811203,11.63491539,3.567066461,15.20198186
597,XXALYF080816073,Heilongjiang,11.25,14.34,12.795,48.14022,129.160347,407,-0.2,660,0,2,2,0,100,15.20956536,2.812580639,18.022146,0,0,0,15.20956536,2.812580639,18.02214601
1762,ZGCLYF090811188,Heilongjiang,11.25,14.34,12.795,44.126139,127.282389,407.3,2.5,692,16,2,19,84.21052632,10.52631579,86.79760117,12.93251156,99.73011273,0.134496132,0.068422117,0.202918249,86.66310506,12.86408944,99.5271945
861,XXALYF080802020,Heilongjiang,11.25,14.34,12.795,47.133394,129.117281,408,0.9,642,1,4,5,20,80,47.07271572,6.901455516,53.97417123,0.695712651,0.221539188,0.917251839,46.37700307,6.679916328,53.05691939
1824,ZGCLYF090809184,Heilongjiang,11.25,14.34,12.795,44.007528,127.294889,408.5,2.5,692,16,5,21,76.19047619,23.80952381,66.48705558,13.19189811,79.67895369,7.861930672,2.365165034,10.22709571,58.62512489,10.82673308,69.451858
2190,HDLSYF080812055,Jilin,12.84,17.83,15.335,42.9755,126.065222,408.6,4.3,761,5,2,7,71.42857143,28.57142857,20.87401734,14.24992566,35.12394299,2.613964319,0.976536649,3.590500968,18.26005302,13.27338901,31.53344203
277,DXALYF100719024,Heilongjiang,11.25,14.34,12.795,50.39814,124.081622,409,-2.3,498,1,2,5,20,40,6.650128743,4.45902519,11.10915393,0.011301128,0.001719331,0.013020458,6.638827617,4.457305859,11.09613347
257,DXALYF100720029,Heilongjiang,11.25,14.34,12.795,50.547728,125.28545,409,-2,501,0,3,4,0,75,19.71571287,4.859841091,24.57555396,0,0,0,19.66991755,4.847820225,24.51773778
1913,ZGCLYF090801171,Heilongjiang,11.25,14.34,12.795,43.727611,128.676222,409.9,3.2,599,5,3,9,55.55555556,33.33333333,37.73635914,24.2458614,61.98222054,0.51788837,0.169406317,0.687294687,36.45917416,23.82479957,60.28397372
2282,HDLSYF080908107,Jilin,12.84,17.83,15.335,42.721,125.529694,410,4.6,767,4,3,8,50,37.5,52.59792678,13.78812858,66.38605536,0.091221439,0.048438657,0.139660096,52.50625841,13.73948183,66.24574022
1929,ZGCLYF090729166,Heilongjiang,11.25,14.34,12.795,43.672,128.186944,410.4,3.2,626,4,4,8,50,50,35.60899737,8.724264543,44.33326191,0,0,0,35.60899737,8.724264544,44.33326191
1957,CBSSYF100825162,Jilin,12.84,17.83,15.335,43.595917,127.604583,411,2.6,690,5,2,7,71.42857143,28.57142857,44.90889386,26.34709813,71.255992,2.012678499,0.621605224,2.634283723,42.89621536,25.72549291,68.62170828
1010,WDSSYF090803054,Heilongjiang,11.25,14.34,12.795,46.563728,133.438989,411,1.2,651,6,3,9,66.66666667,33.33333333,194.3150217,26.6440141,220.9590358,32.44232282,9.398366367,41.84068918,161.8726989,17.24564773,179.1183466
